"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"1434047_PM_x_at",1.25362966966776,7.80931200873228,2.88289445180985,0.0330437371585829,0.579226975284066,-3.34090203246986,"Hnrnpa2b1"
"1460314_PM_s_at",1.84117894700317,10.2491066852405,2.88175232791993,0.0330888561241649,0.579226975284066,-3.34220705638111,"Hist1h3a /// Hist1h3b /// Hist1h3c /// Hist1h3d /// Hist1h3e /// Hist1h3f /// Hist1h3g /// Hist1h3h /// Hist1h3i /// Hist2h3b /// Hist2h3c1 /// Hist2h3c2"
"1427669_PM_a_at",2.24148721610469,6.20607029721149,2.87750793277146,0.0332571265767057,0.579905260019907,-3.34705862692053,"Cit"
"1422443_PM_at",1.17153550066548,7.36128790206609,2.87482797180516,0.0333638617305968,0.580768892910756,-3.35012342534582,"Xpnpep1"
"1449655_PM_a_at",1.10031881770362,6.22137369477687,2.87285936560606,0.0334425069299365,0.580768892910756,-3.35237543833546,"Cmtr1"
"1423697_PM_at",1.15534580111203,7.13688868071981,2.87112885725025,0.0335118094655294,0.580768892910756,-3.35435557814365,"Psmd6"
"1429044_PM_at",1.59468910586033,6.83834315053799,2.87059471903653,0.0335332324159001,0.580768892910756,-3.35496686230415,"Camsap2"
"1434117_PM_at",1.55896556238805,6.22769934476033,2.87057442564867,0.0335340466314529,0.580768892910756,-3.35499008756099,"Tceb3"
"1448466_PM_at",1.06237719718744,6.84603043509289,2.87034536481996,0.0335432385734444,0.580768892910756,-3.35525224621934,"Cdca5"
"1421751_PM_a_at",1.40292282654136,9.05622845919258,2.86996910143865,0.0335583436259802,0.580768892910756,-3.35568289509207,"Psmd14"
"1439257_PM_x_at",1.00247315778269,9.7679072327659,2.86825682148309,0.0336271779367398,0.581114227950656,-3.3576429495726,"Rpn1"
"1424251_PM_a_at",1.03048428878567,8.84598071279493,2.86489266483081,0.0337628732389877,0.581935800260079,-3.36149524950224,"Hnrnpdl"
"1429533_PM_at",2.34946285812249,8.01323958186471,2.86336921513847,0.03382452146453,0.582259848784014,-3.36324033481288,"Immt"
"1435652_PM_a_at",1.19086759878841,6.84269666426258,2.86216146336694,0.0338734829835562,0.582259848784014,-3.36462405074541,"Gnai2"
"1431645_PM_a_at",1.12168343304294,6.86574450334466,2.86202706489225,0.0338789362556471,0.582259848784014,-3.36477804454407,"Gdi2"
"1433829_PM_a_at",1.26681901639487,8.2200681002944,2.86188101252387,0.0338848634889702,0.582259848784014,-3.36494539456646,"Hnrnpa2b1"
"1448689_PM_at",1.92486287048634,7.16010823774719,2.85896939820489,0.0340032647359221,0.582520445329889,-3.3682822793046,"Rras2"
"1451076_PM_s_at",1.30455507319712,7.86757854187275,2.85675612748978,0.0340935734994697,0.58301938255244,-3.37081970215705,"Eif3m"
"1448571_PM_a_at",1.74487650127515,6.23738330362378,2.85536685516601,0.0341503957330134,0.583270152774862,-3.37241283365447,"Gmfb"
"1420867_PM_at",1.35726323559317,8.52706645049207,2.85210526641295,0.0342842085314752,0.583402752345315,-3.37615419759393,"Gm21540 /// Tmed2"
"1460354_PM_a_at",2.5090986510358,6.70853233979044,2.85016963401408,0.0343638952101231,0.583481337460236,-3.37837533753322,"Mrpl13"
